2 8 2 8 5 3 8 . 0 3 1 2 5
2 7 8 2 5 5 7 . 7 5 6 8 3 5 9 3 7 5
2 7 6 3 2 0 6 . 1 4 1 6 0 1 5 6 2 5
2 8 2 5 8 8 9 . 2 5 8 7 8 9 0 6 2 5
2 8 3 0 8 0 0 . 1 7 2 8 5 1 5 6 2 5
2 7 8 0 6 3 0 . 2 5 9 7 6 5 6 2 5
2 7 9 2 8 0 0 . 4 9 8 0 4 6 8 7 5
2 8 4 2 9 1 4 . 4 3 6 5 2 3 4 3 7 5
2 8 1 5 2 8 3 . 3 0 2 7 3 4 3 7 5


[28,  7600] loss: 21600.363
[28,  7800] loss: 21659.275
[28,  8000] loss: 21440.465
[28,  8200] loss: 21646.127
[28,  8400] loss: 21468.579
[28,  8600] loss: 21803.866
[28,  8800] loss: 21690.304
[29,   200] loss: 21078.147
[29,   400] loss: 21460.855
[29,   600] loss: 21510.182
[29,   800] loss: 21621.443
[29,  1000] loss: 21622.628
[29,  1200] loss: 21367.276
[29,  1400] loss: 21637.203
[29,  1600] loss: 21828.719
[29,  1800] loss: 21815.799
[29,  2000] loss: 21589.065
[29,  2200] loss: 21800.804
[29,  2400] loss: 21726.949
[29,  2600] loss: 22010.775
[29,  2800] loss: 21465.272
[29,  3000] loss: 21738.114
[29,  3200] loss: 21739.897
[29,  3400] loss: 21587.896
[29,  3600] loss: 21452.014
[29,  3800] loss: 21868.327
[29,  4000] loss: 21541.849
[29,  4200] loss: 21834.466
[29,  4400] loss: 21583.126
[29,  4600] loss: 21639.975
[29,  4800] loss: 21519.868
[29,  5000] loss: 21702.769
[29,  5200] loss: 21650.323
[29,  5400] loss: 21599.496
[29,  5600] loss: 21640.406
[29,  5800] loss: 21794.016
[29,  6000] loss: 21609.926
[29,  6200] loss: 21671.751
[29,  6400] loss: 21424.478
[29,  6600] loss: 21578.163
[29,  6800] loss: 21608.712
[29,  7000] loss: 21554.237
[29,  7200] loss: 21656.382
[29,  7400] loss: 21633.003
[29,  7600] loss: 21435.199
[29,  7800] loss: 21524.006
[29,  8000] loss: 21441.847
[29,  8200] loss: 21587.672
[29,  8400] loss: 21475.134
[29,  8600] loss: 21561.943
[29,  8800] loss: 21692.795
[30,   200] loss: 21860.514
[30,   400] loss: 21911.421
[30,   600] loss: 21772.703
[30,   800] loss: 21436.174
[30,  1000] loss: 21350.733
[30,  1200] loss: 21656.826
[30,  1400] loss: 21712.625
[30,  1600] loss: 21530.855
[30,  1800] loss: 21599.816
[30,  2000] loss: 21601.483
[30,  2200] loss: 21797.982
[30,  2400] loss: 21693.580
[30,  2600] loss: 21786.408
[30,  2800] loss: 21466.378
[30,  3000] loss: 21604.473
[30,  3200] loss: 21829.185
[30,  3400] loss: 21708.270
[30,  3600] loss: 21429.190
[30,  3800] loss: 21721.388
[30,  4000] loss: 21598.483
[30,  4200] loss: 21609.885
[30,  4400] loss: 21841.058
[30,  4600] loss: 21473.876
[30,  4800] loss: 21660.526
[30,  5000] loss: 21337.807
[30,  5200] loss: 21614.019
[30,  5400] loss: 21395.692
[30,  5600] loss: 21566.609
[30,  5800] loss: 21700.704
[30,  6000] loss: 21817.982
[30,  6200] loss: 21539.983
[30,  6400] loss: 21384.958
[30,  6600] loss: 21552.015
[30,  6800] loss: 21657.636
[30,  7000] loss: 21464.036
[30,  7200] loss: 21658.632
[30,  7400] loss: 21462.174
[30,  7600] loss: 21614.935
[30,  7800] loss: 21624.012
[30,  8000] loss: 21623.579
[30,  8200] loss: 21492.429
[30,  8400] loss: 21301.047
[30,  8600] loss: 21641.242
[30,  8800] loss: 21605.121
[31,   200] loss: 21544.295
[31,   400] loss: 21537.503
[31,   600] loss: 21650.520
[31,   800] loss: 21592.636
[31,  1000] loss: 21683.180
[31,  1200] loss: 21417.428
[31,  1400] loss: 21857.535
[31,  1600] loss: 21756.060
[31,  1800] loss: 21779.469
[31,  2000] loss: 21573.961
[31,  2200] loss: 21789.901
[31,  2400] loss: 21604.095
[31,  2600] loss: 21485.737
[31,  2800] loss: 21700.156
[31,  3000] loss: 21662.982
[31,  3200] loss: 21633.667
[31,  3400] loss: 21783.173
[31,  3600] loss: 21313.779
[31,  3800] loss: 21572.312
[31,  4000] loss: 21492.055
[31,  4200] loss: 21630.867
[31,  4400] loss: 21580.598
[31,  4600] loss: 21678.507
[31,  4800] loss: 21397.892
[31,  5000] loss: 21745.830
[31,  5200] loss: 21527.820
[31,  5400] loss: 21652.534
[31,  5600] loss: 21635.996
[31,  5800] loss: 21452.238
[31,  6000] loss: 21521.007
[31,  6200] loss: 21505.410
[31,  6400] loss: 21743.146
[31,  6600] loss: 21315.972
[31,  6800] loss: 21517.491
[31,  7000] loss: 21624.331
[31,  7200] loss: 21427.062
[31,  7400] loss: 21592.473
[31,  7600] loss: 21711.044
[31,  7800] loss: 21675.970
[31,  8000] loss: 21755.052
[31,  8200] loss: 21877.548
[31,  8400] loss: 21535.122
[31,  8600] loss: 21636.257
[31,  8800] loss: 21600.017
[32,   200] loss: 21672.267
[32,   400] loss: 21724.605
[32,   600] loss: 21978.473
[32,   800] loss: 21426.716
[32,  1000] loss: 21488.613
[32,  1200] loss: 21404.472
[32,  1400] loss: 21690.548
[32,  1600] loss: 21826.062
[32,  1800] loss: 21573.023
[32,  2000] loss: 21546.724
[32,  2200] loss: 21635.999
[32,  2400] loss: 21540.658
[32,  2600] loss: 21923.547
[32,  2800] loss: 21619.276
[32,  3000] loss: 21609.741
[32,  3200] loss: 21597.998
[32,  3400] loss: 21487.049
[32,  3600] loss: 21466.087
[32,  3800] loss: 21396.714
[32,  4000] loss: 21561.842
[32,  4200] loss: 21901.495
[32,  4400] loss: 21608.371
[32,  4600] loss: 21543.828
[32,  4800] loss: 21662.700
[32,  5000] loss: 21492.127
[32,  5200] loss: 21557.656
